message,sender_label,receiver_label,score_delta,speaker,receiver,game_id,message_position,season,year
👍,1,True,3,italy,germany,1,197,Winter,1906
congratulations on retaking denmark and getting two builds you are playing really well right now respect,1,True,3,italy,germany,1,198,Winter,1906
congrats on having doubledigit dots i have some thoughts about taking out england if you want to go fullstab this season,1,True,-3,germany,italy,1,199,Spring,1907
i think i do 🤫,1,True,3,italy,germany,1,200,Spring,1907
what are you thinking,1,True,3,italy,germany,1,201,Spring,1907
one option is to take the channel another is to take brest between you me and picardy we can manage either but its a question of which takes priority if we chose brest i could also take a stab at seizing nth this season then we could try for the channel in fall or we could do channel first brest second,1,True,-3,germany,italy,1,202,Spring,1907
yeah that is all along the lines of what i’m thinking how demanding does france sound right now does he want to be the one who takes brest,1,True,3,italy,germany,1,203,Spring,1907
havent asked but in general not demanding,1,True,-3,germany,italy,1,204,Spring,1907
good  still i think we should show him some good faith by supporting him to brest in spring we can decide in fall whether it makes more sense for you to take it but i think we want to keep france hungry,0,True,3,italy,germany,1,205,Spring,1907
i would suggest something like this to ensure the english fleet is disbanded pic  bre mao  channel par s pic  bre,0,True,3,italy,germany,1,206,Spring,1907
and spa  gas to cut off that retreat,1,True,3,italy,germany,1,207,Spring,1907
you can take the north sea on the same move and set up a convoy to the english mainland   checkmate,1,True,3,italy,germany,1,208,Spring,1907
okay i like the plan ive asked france if theyre willing to move to brest supported by me,1,True,-3,germany,italy,1,209,Spring,1907
arent you concerned about england taking mao id sooner just have you pile on support into bre so that wes can support mao holding,1,True,-3,germany,italy,1,210,Spring,1907
that’s a good point but the problem with that approach is that brest is not guaranteed if england cute mao and supports with the channel the attack fails i think we are better off ensuring that the brest fleet is disbanded if we disband that fleet and take north sea an english fleet in mao really just spreads him out and allows you to take the island faster it’s not like he can get portugal or spain,1,True,3,italy,germany,1,211,Spring,1907
okay but that means id prefer to take brest myself this spring if france is okay with it,1,True,-3,germany,italy,1,212,Spring,1907
i think that we should offer france brest in spring that ensures that he is with us then if conditions are right in the fall i can support you into brest butengland can offer france belgium and i think he is sure to take that if we’re not even offering him a center right,0,True,3,italy,germany,1,213,Spring,1907
better to keep france feeling like we’re going to keep him in the game if you need the build in fall it’s easy for me to support you there,0,True,3,italy,germany,1,214,Spring,1907
i guess i’m just wondering from france’s perspective why they’d want to stay in the game isn’t it possible they’d rather move on with their life that’s not rhetorical i’m wondering what your perspective is as a veteran player,1,True,-3,germany,italy,1,215,Spring,1907
here is my take if france just wanted to go down in a blaze of glory and say “eff you” to england he would have kept irish sea he kept pic which is next to his home center and gives him a chance to negotiate with both you and england,0,True,3,italy,germany,1,216,Spring,1907
i think that means he is motivated to keep trying and if he believes he can get brest he could legitimately get back to his feet i know that’s what i’d be trying to do in his position,1,True,3,italy,germany,1,217,Spring,1907
as the poker saying goes “a chip and a chair” so long as you have one chip left and you’re still in the tournament you can always come back to win,1,True,3,italy,germany,1,218,Spring,1907
thoughts,1,True,3,italy,germany,1,219,Spring,1907
i think that makes sense are you talking with england at all,1,True,-3,germany,italy,1,220,Spring,1907
i’m pretty wary of england right now he asked me what i want to do but i feel like he’s trying to get me to leave mao open that’s not terrible news as it suggests that he won’t expect your move to north sea,0,True,3,italy,germany,1,221,Spring,1907
as long as he doesn’t move nao to norwegian you’ve got a guaranteed supply center,1,True,3,italy,germany,1,222,Spring,1907
well ed have to be a right dolt not to retreat to nwg and right now theyre talking to me about supporting a move from bre to gas the better for the two of us to stab you,1,True,-3,germany,italy,1,223,Spring,1907
what i mean is theres a good chance that mao is safe if i agree to that deal,1,True,-3,germany,italy,1,224,Spring,1907
oh nevermindtheyre not going to convoy into brest so actually this pretty much guarantees that eng and nao will try for mao,1,True,-3,germany,italy,1,225,Spring,1907
